Hospital,patient_count
"Wells Ramirez Wood, And",1
"Wells Rivera, Stokes And",1
"Wells Roberts, And Lee",1
"Wells Robinson, Holmes And",1
"Wells Tapia, Willis And",1
"Wells, And Davidson Reyes",1
"Wells, And Jensen Valdez",1
"Wells, And Sheppard Martinez",1
"Wells, And Taylor Barron",1
"Wells, Costa And Wood",1
"Wells, Gomez And Jenkins",1
"Wells, Hunter Miller And",1
"Wells, Ruiz And Lopez",1
"Wells, Schroeder Ramirez And",1
Wells-Adams,1
Wells-Bishop,1
Wells-Davidson,1
Wells-Elliott,1
Wells-Hale,1
Wells-Johnson,1
Wells-Knapp,1
Wells-Lee,1
Wells-Lewis,1
Wells-Mcbride,1
Wells-Nelson,1
Wells-Price,1
Wells-Riggs,1
Wells-Robles,1
Wells-Ryan,1
Wells-Schmidt,1
Wells-Stone,1
Wells-Taylor,1
Wells-Turner,1
Wells-Wolf,1
Werner Group,1
Werner Ltd,1
Werner Plc,1
"Werner Sullivan, And Dixon",1
"Werner, And Rogers Golden",1
"Werner, Freeman Poole And",1
"Werner, Glenn Tucker And",1
Werner-Medina,1
Werner-Miller,1
Werner-Smith,1
Werner-Tanner,1
"West And Clark, Hughes",1
"West And Cobb Bradley,",1
"West And Forbes, Chang",1
"West And Meadows, Marquez",1
"West And Patterson, Hurley",1
"West And Rivas, West",1
"West And Vincent Murray,",1
"West Anderson, And Torres",1
"West Blanchard Wells, And",1
"West Cardenas, Crawford And",1
"West Chase Sanchez, And",1
West Group,1
"And Ibarra Lutz Shields,",1
"And Ingram Johnson, Russo",1
West Ltd,1
West Plc,1
"West Rojas, And Grant",1
"West Shields And Baker,",1
"West Torres, And Kelly",1
"West Wong, Moore And",1
"West, Alexander And Lee",1
"West, And Martinez Steele",1
"West, And Parks Baker",1
"West, Jackson Barron And",1
"West, Johnson And Reyes",1
"West, Watkins Rangel And",1
West-Atkinson,1
West-Brown,1
West-Cooper,1
West-Ferguson,1
West-Lopez,1
West-Mcdonald,1
West-Newton,1
West-Nichols,1
West-Parker,1
West-Patel,1
West-Roberts,1
West-Ruiz,1
West-Salazar,1
West-Stewart,1
West-Sullivan,1
West-Thompson,1
West-Turner,1
West-Watts,1
West-Wilson,1
West-Wise,1
West-Young,1
"Wheeler Allen, Chavez And",1
"Wheeler And Dickson, Wright",1
"Wheeler And Miller Burch,",1
"Wheeler And Olson White,",1
Wheeler And Sons,1
"Wheeler Bennett, Hines And",1
"Wheeler Cox Davis, And",1
"Wheeler Gaines, And Bell",1
"Wheeler Gonzalez And Bowman,",1
Wheeler Group,1
"And Jackson Acosta, Boyle",1
Wheeler Llc,1
Wheeler Plc,1
"Wheeler Reed, And Martinez",1
"Wheeler Rocha And Hicks,",1
Wheeler Sons And,1
"Wheeler Vasquez, Munoz And",1
"Wheeler Wright, And Perez",1
"Wheeler, Hernandez And Miller",1
"Wheeler, Hicks Anderson And",1
"Wheeler, Johnson Fisher And",1
Wheeler-Adams,1
Wheeler-Cross,1
Wheeler-Floyd,1
Wheeler-Garcia,1
Wheeler-Gonzalez,1
Wheeler-Green,1
Wheeler-Holland,1
Wheeler-Ibarra,1
Wheeler-Jensen,1
Wheeler-Johnson,1
Wheeler-Krause,1
Wheeler-Martin,1
Wheeler-Miller,1
Wheeler-Owens,1
Wheeler-Phillips,1
Wheeler-Powers,1
Wheeler-Richards,1
Wheeler-Rogers,1
Wheeler-Sawyer,1
Wheeler-Shaw,1
Wheeler-Walker,1
Wheeler-West,1
Wheeler-Wong,1
"Whitaker And Bell Solis,",1
"Whitaker And Davis, James",1
"Whitaker Butler, And Romero",1
"Whitaker Calhoun, Jones And",1
"Whitaker Clayton, And Ochoa",1
"And Jackson Bradley, Rodriguez",1
Whitaker Inc,1
"Whitaker Johnson Pope, And",1
Whitaker Llc,1
"Whitaker, And Thornton Scott",1
Whitaker-Adams,1
Whitaker-Fisher,1
Whitaker-Morgan,1
Whitaker-Shea,1
Whitaker-Smith,1
"And Jackson Brooks Gordon,",1
"White And Aguirre Nguyen,",1
"White And Beard Johnson,",1
"White And Bell, Holland",1
"White And Bishop Adams,",1
"White And Burgess, Hull",1
"White And Foley, Bryant",1
"White And Garner Long,",1
"White And Gutierrez Castillo,",1
"White And Jones, Jones",1
"White And Lewis, Patel",1
"White And Little, Arellano",1
"White And Long Dorsey,",1
"White And Mendez Stark,",1
"White And Nelson Green,",1
"White And Perez, Garza",1
"White And Smith Villegas,",1
"And Jackson Brown Green,",1
"White And Thomas Clark,",1
"White And Thompson Green,",1
"White And Wallace, Anderson",1
"White And Washington Khan,",1
"White And Wise Cooper,",1
"White Anderson Holt, And",1
"White Anderson, And Henry",1
"White Bennett And Russell,",1
"White Berry, Palmer And",1
"White Braun, Graves And",1
"White Buck Johnson, And",1
"White Campbell, Mercado And",1
"White Contreras And Gillespie,",1
"White Cook And Moore,",1
"White Cox Allen, And",1
"White Davis, Gilbert And",1
"White Evans, And Grant",1
"White Foster And Schultz,",1
"White Fuentes Williams, And",1
"White Gonzalez, Bryant And",1
"White Gray, Blair And",1
"White Gregory, And Young",1
"And Jackson Brown, Reese",1
"White Hardy Miranda, And",1
"White Hill And Nash,",1
"And Jackson Burgess Dennis,",1
"White Joyce Owens, And",1
"White Kelly Medina, And",1
"White Lee, And Cross",1
"And Jackson Fox, Bishop",1
"And Jackson Harris Blair,",1
"White Marquez And Mason,",1
"White Martin, Hill And",1
"White Mason And Martinez,",1
"White Mccullough And Clark,",1
"White Mitchell And Hurst,",1
"White Morgan, And Herman",1
"White Morris And Clements,",1
"White Morris Bailey, And",1
"White Norman And Williams,",1
"White Palmer Kane, And",1
"White Perez, And Perkins",1
"And Jackson Harvey Douglas,",1
"White Roberts And Lee,",1
"White Roberts And Simpson,",1
"White Romero Smith, And",1
"White Roy Dunlap, And",1
"White Smith Garner, And",1
"White Smith Smith, And",1
"White Smith, Wilkerson And",1
White Sons And,1
"White Stanley, And Robinson",1
"White West Herman, And",1
"White Williams And Frye,",1
"White Wilson And Farmer,",1
"White Wood, Walker And",1
"White Woods And Haynes,",1
"White, Alvarez And Fischer",1
"White, And Benson Mckay",1
"White, And Harris Barrett",1
"White, And Hunt Dennis",1
"White, And Jones Perez",1
"White, And Moore Myers",1
"White, And Sullivan Roberson",1
"White, And Yang Hall",1
"White, Brock And Gallagher",1
"White, Contreras And Spencer",1
"White, Davis And Velazquez",1
"White, Davis Miller And",1
"White, Decker Freeman And",1
"White, Duncan Mitchell And",1
"White, Hayes And Perez",1
"White, Jackson And Avila",1
"White, Knight And Schmidt",1
"White, Marshall And Durham",1
"White, Martinez And Frazier",1
"White, Moran Raymond And",1
"White, Oneal Knapp And",1
"White, Pugh And Rivera",1
"White, Roth Daniels And",1
"White, Smith And Ross",1
"White, Stewart Adams And",1
"White, Wallace Thompson And",1
"White, Wilson Pruitt And",1
White-Alvarez,1
White-Arnold,1
White-Baldwin,1
White-Black,1
White-Bridges,1
White-Buchanan,1
White-Carey,1
White-Chapman,1
"And Jackson Hernandez Sanchez,",1
White-Davis,1
White-Dawson,1
White-Decker,1
White-Duncan,1
White-Erickson,1
White-Finley,1
White-Fox,1
White-Freeman,1
White-Fry,1
White-Garcia,1
White-Garrett,1
White-Gonzalez,1
White-Graham,1
White-Graves,1
White-Green,1
White-Haas,1
White-Hampton,1
White-Hansen,1
White-Hardy,1
White-Harris,1
White-Hatfield,1
White-Hernandez,1
White-Howard,1
White-Huffman,1
"And Jackson Johnson, Anderson",1
White-Jacobs,1
White-Jennings,1
White-Jensen,1
"And Jackson Mccall, Kelly",1
White-Kennedy,1
White-Lee,1
White-Leon,1
"And Jackson Smith Elliott,",1
White-Lewis,1
White-Lopez,1
White-Marshall,1
White-Martin,1
White-Martinez,1
White-Mathis,1
White-Matthews,1
White-Mcbride,1
White-Mccarty,1
White-Meyer,1
"And Jackson Stephens Orozco,",1
"And Jackson, Miles Allen",1
White-Miranda,1
White-Mooney,1
"And Jackson, Mitchell Marks",1
"And Jackson, Parker Nelson",1
White-Obrien,1
White-Odonnell,1
White-Olson,1
White-Parker,1
White-Perez,1
White-Perry,1
"And Jackson, Perry Cohen",1
White-Price,1
White-Ray,1
White-Richardson,1
White-Robinson,1
White-Rose,1
White-Rowe,1
White-Saunders,1
White-Shaw,1
White-Skinner,1
White-Small,1
White-Solis,1
White-Soto,1
White-Stone,1
White-Taylor,1
White-Terry,1
White-Thomas,1
"And Jackson, Raymond Valdez",1
White-Torres,1
White-Valentine,1
White-Vaughan,1
White-Vega,1
White-Wagner,1
White-Wallace,1
White-Walls,1
White-Walters,1
White-Weber,1
White-Wells,1
White-White,1
White-Willis,1
"And Jacobs Duke, Herrera",1
White-Wright,1
White-Young,1
"Whitehead And Hopkins Rios,",1
Whitehead And Sons,1
Whitehead Group,1
"Whitehead Guerrero, Reese And",1
Whitehead Inc,1
Whitehead Ltd,1
Whitehead Plc,1
"Whitehead Small And Obrien,",1
"Whitehead, And Wang Morales",1
"Whitehead, And Washington Buck",1
Whitehead-Bailey,1
Whitehead-Cervantes,1
Whitehead-Dixon,1
Whitehead-Harris,1
Whitehead-Mathews,1
Whitehead-Munoz,1
Whitehead-Olsen,1
"Whitney And Duncan, Saunders",1
"Whitney Davis, Cummings And",1
Whitney Group,1
Whitney Inc,1
"Whitney Martinez, And Scott",1
"Whitney Owens, Torres And",1
Whitney Plc,1
"Whitney, Swanson And Williams",1
Whitney-Davenport,1
Whitney-Duarte,1
Whitney-Franklin,1
Whitney-Harvey,1
Whitney-Henderson,1
Whitney-Simpson,1
"Wiggins And Flores, Smith",1
"Wiggins And Shields, Lowery",1
"Wiggins And Sims, Gordon",1
"Wiggins Garcia, Wheeler And",1
"Wiggins Gilmore Johnson, And",1
"Wiggins Hanson, And Johnson",1
"And Jacobs Martin, Gould",1
Wiggins Llc,1
"Wiggins Pacheco, And Vasquez",1
Wiggins Plc,1
"Wiggins Randall, Brown And",1
"Wiggins Vasquez And Edwards,",1
"Wiggins Williams Ortega, And",1
Wiggins-Anderson,1
Wiggins-Archer,1
Wiggins-Bates,1
Wiggins-Dawson,1
Wiggins-Hansen,1
Wiggins-Jones,1
Wiggins-Ruiz,1
Wiggins-Williams,1
Wiggins-Willis,1
"Wilcox And Cruz, Davis",1
"Wilcox Garcia Coleman, And",1
Wilcox Group,1
Wilcox Inc,1
"Wilcox Nicholson, Mayo And",1
"Wilcox Powell, Anthony And",1
"Wilcox, And Casey Henry",1
"Wilcox, And Irwin Wagner",1
"Wilcox, Parker And White",1
Wilcox-Burns,1
Wilcox-Cruz,1
Wilcox-Johnson,1
Wilcox-Rodriguez,1
Wilcox-Romero,1
Wilcox-Taylor,1
"Wiley And Davis, Hardin",1
"Wiley Elliott And Ellis,",1
"And Jacobs, Hernandez Chavez",1
"And Jacobs, Miller Henson",1
"Wiley, Cantrell Logan And",1
Wiley-Fitzgerald,1
Wiley-Lawrence,1
Wiley-Page,1
Wiley-Patterson,1
Wiley-Rivera,1
"Wilkerson And Figueroa, Whitehead",1
"Wilkerson And Harrison Maldonado,",1
Wilkerson And Sons,1
"Wilkerson Floyd And Bird,",1
"And Jacobs, Pena Fox",1
"And Jacobs, Robinson Nelson",1
"And Jacobson Eaton, Reynolds",1
Wilkerson Ltd,1
"Wilkerson Valencia, Robbins And",1
Wilkerson-Cooper,1
Wilkerson-Cortez,1
Wilkerson-Gill,1
Wilkerson-Hernandez,1
Wilkerson-Hughes,1
Wilkerson-Klein,1
Wilkerson-Lewis,1
Wilkins And Sons,1
"And Jacobson Rodriguez Robertson,",1
"Wilkins Hill Patterson, And",1
"And James Miller Smith,",1
"And James Rose, Shields",1
"Wilkins Morgan, Scott And",1
"And James Schneider Bradley,",1
"Wilkins Tate And Robles,",1
"Wilkins Williams Owen, And",1
"Wilkins, Wade Morse And",1
Wilkins-Gallegos,1
Wilkins-Gray,1
Wilkins-Hall,1
Wilkins-Jacobs,1
Wilkins-Molina,1
Wilkins-Scott,1
Wilkins-Taylor,1
Wilkins-Thomas,1
Wilkins-Washington,1
Wilkins-Williams,1
"Wilkinson And Herman, Gonzalez",1
"Wilkinson And Patterson Lynch,",1
"Wilkinson Jackson And Sweeney,",1
"Wilkinson Perkins, Buckley And",1
"Wilkinson Stark Smith, And",1
"Wilkinson, Martinez And Dean",1
Wilkinson-Flowers,1
Wilkinson-Harper,1
Wilkinson-Jackson,1
Wilkinson-Moses,1
Wilkinson-Thomas,1
"Williams Allen, And Carrillo",1
"Williams And Bernard, Blair",1
"Williams And Burch Gonzalez,",1
"Williams And Burns Bradford,",1
"Williams And Chandler Davis,",1
"Williams And Davis Spears,",1
"Williams And Dean Morrison,",1
"Williams And Frye Castaneda,",1
"Williams And Gonzalez, Mitchell",1
"Williams And Goodwin Castaneda,",1
"Williams And Green Baker,",1
"Williams And Haas White,",1
"Williams And Hansen Daugherty,",1
"Williams And Hanson Bell,",1
"Williams And Hensley Hernandez,",1
"Williams And Key, Massey",1
"Williams And Knight Johnson,",1
"Williams And Marquez Little,",1
"Williams And Mccarthy, Garcia",1
"Williams And Meyer, Lambert",1
"Williams And Miles, Shaw",1
"Williams And Miller Reed,",1
"Williams And Nunez Mccullough,",1
"Williams And Payne Burke,",1
"Williams And Perez Crosby,",1
"Williams And Pierce Collins,",1
"Williams And Romero, Cole",1
"Williams And Russo, Suarez",1
"Williams And Scott Owens,",1
Williams And Sons,1
"Williams And Taylor, Arroyo",1
"Williams And Thomas, Kim",1
"Williams And Walton Mullins,",1
"Williams And White Figueroa,",1
"Williams And Williams Finley,",1
"Williams And Williams, Miller",1
"Williams And Wyatt Mcclure,",1
"Williams Armstrong Richmond, And",1
"Williams Armstrong Stafford, And",1
"Williams Barnes And Fletcher,",1
"Williams Barnes, Alexander And",1
"Williams Booth Warren, And",1
"Williams Cervantes, Alexander And",1
"Williams Cherry And Jenkins,",1
"Williams Cherry Lopez, And",1
"Williams Clark Andrade, And",1
"Williams Cohen Brooks, And",1
"Williams Conway, Davis And",1
"Williams Cordova Byrd, And",1
"Williams Costa And Ramirez,",1
"Williams Davidson Harrington, And",1
"Williams Davis, Bell And",1
"Williams Dillon White, And",1
"Williams Duffy, Gray And",1
"Williams Eaton Foley, And",1
"Williams Estrada Carlson, And",1
"Williams Evans Myers, And",1
"Williams Fisher, Martin And",1
"Williams Fowler, And Yates",1
"And James Smith George,",1
"Williams Guerrero Robinson, And",1
"Williams Hale And Summers,",1
"Williams Hall Camacho, And",1
"Williams Hardy, Good And",1
"Williams Herrera Paul, And",1
"Williams Hoffman Park, And",1
"Williams Hogan And Stevens,",1
"Williams Howard Salazar, And",1
"Williams Howell, And Coleman",1
"Williams Hunt, Carey And",1
"And James Watts Herman,",1
"Williams Jackson, And Simpson",1
"Williams Jimenez, And Reynolds",1
"Williams Johnson And Lee,",1
"Williams Jones And Roach,",1
"Williams Juarez And Bryant,",1
"Williams Kelly Mcbride, And",1
"Williams Kline Brown, And",1
"Williams Le, And Brown",1
"Williams Lee And Joseph,",1
"And James, Browning Mooney",1
"Williams Lozano, And Miller",1
"And James, Buck Alvarez",1
"Williams Macdonald Richard, And",1
"Williams Macias And Parker,",1
"Williams Maddox And Allen,",1
"Williams Manning, And Rhodes",1
"Williams Martin Frazier, And",1
"Williams Maynard, Reed And",1
"Williams Mcbride, Matthews And",1
"Williams Mccoy, And Smith",1
"Williams Medina, Griffin And",1
"Williams Moore Bradshaw, And",1
"Williams Morales, Rodriguez And",1
"Williams Morrow And Beck,",1
"Williams Morton, And Stanley",1
"Williams Nelson And Alexander,",1
"Williams Newman And Hill,",1
"Williams Palmer Miller, And",1
"Williams Perkins And Watkins,",1
"Williams Peterson, Contreras And",1
"And James, Edwards Thompson",1
"Williams Pratt And Whitaker,",1
"Williams Ramirez And Adkins,",1
"Williams Ramos, Wilson And",1
"Williams Ray Castillo, And",1
"Williams Reed, And Smith",1
"Williams Reeves, Thompson And",1
"Williams Reynolds And Rangel,",1
"Williams Rich And Baird,",1
"Williams Roberts, And Novak",1
"Williams Rodriguez, And Ellis",1
"Williams Scott Melton, And",1
"Williams Shannon And Gomez,",1
"Williams Simmons, Hamilton And",1
"Williams Skinner Scott, And",1
"Williams Smith And Smith,",1
"Williams Smith Perez, And",1
"Williams Smith, And Mccoy",1
"Williams Smith, Henderson And",1
"And James, Nelson King",1
"Williams Soto Velazquez, And",1
"Williams Stephens, Trujillo And",1
"Williams Stephenson Curtis, And",1
"Williams Sullivan, Fox And",1
"Williams Thomas And Hernandez,",1
"Williams Torres, Lewis And",1
"Williams Turner, And Rodriguez",1
"Williams Villegas, Fuentes And",1
"Williams Walker Dunlap, And",1
"Williams Wallace, Thompson And",1
"Williams Watson Cox, And",1
"Williams Watson, And Little",1
"Williams West Osborne, And",1
"Williams Wilson, And Cox",1
"Williams Wood And Wallace,",1
"Williams, And Carr Sweeney",1
"Williams, And Clay Jefferson",1
"Williams, And Dean Smith",1
"Williams, And Diaz Campbell",1
"Williams, And Foster Johnson",1
"Williams, And Frank Williams",1
"Williams, And Graham Montgomery",1
"Williams, And Graves Moore",1
"Williams, And Henson Nelson",1
"Williams, And Howard Meyer",1
"Williams, And Jones Acosta",1
"Williams, And Mason Jenkins",1
"Williams, And Nelson Cross",1
"Williams, And Pittman Alexander",1
"Williams, And Roman Chen",1
"Williams, And Strickland Silva",1
"Williams, And Sullivan Jenkins",1
"Williams, Anderson And Lane",1
"Williams, Anderson Chapman And",1
"Williams, Brown And Cox",1
"Williams, Cain And Rhodes",1
"Williams, Clark Horton And",1
"Williams, Clark Murray And",1
"Williams, Daugherty And Henson",1
"Williams, Floyd And Smith",1
"Williams, Gomez And Rogers",1
"Williams, Hansen And Edwards",1
"Williams, Holmes Wall And",1
"Williams, Holt Clayton And",1
"Williams, Johnson Carroll And",1
"Williams, Johnson Mills And",1
"Williams, Jones And Mccall",1
"Williams, Lewis Castillo And",1
"Williams, Lopez David And",1
"Williams, Mays And Jordan",1
"Williams, Mclaughlin Jackson And",1
"Williams, Mercado Gibson And",1
"Williams, Miller Burton And",1
"Williams, Moore Martin And",1
"Williams, Morales Lopez And",1
"Williams, Nicholson And Li",1
"Williams, Ortega And Gross",1
"Williams, Palmer And Thomas",1
"Williams, Peters Jackson And",1
"Williams, Rice Barnes And",1
"Williams, Santiago And King",1
"Williams, Simpson And Cunningham",1
"Williams, Stewart Dickerson And",1
"Williams, Torres And Bell",1
"Williams, Torres Johnson And",1
"Williams, Vargas And Salas",1
"Williams, White Bird And",1
"Williams, Wilson Reyes And",1
"Williams, Zimmerman Hernandez And",1
Williams-Anderson,1
Williams-Anthony,1
Williams-Arnold,1
Williams-Ballard,1
Williams-Barber,1
Williams-Barnes,1
Williams-Barrett,1
Williams-Baxter,1
Williams-Bell,1
Williams-Benjamin,1
Williams-Bowers,1
Williams-Boyle,1
Williams-Bradley,1
"And Jefferson Blair Hogan,",1
"And Jenkins Bradford Evans,",1
Williams-Bruce,1
Williams-Burch,1
Williams-Burton,1
Williams-Cabrera,1
Williams-Caldwell,1
Williams-Campbell,1
"And Jenkins Foster Bowers,",1
"And Jenkins Lowery Moore,",1
Williams-Carrillo,1
"And Jennings Lee, Anderson",1
Williams-Christian,1
Williams-Chung,1
Williams-Clark,1
Williams-Clements,1
Williams-Cochran,1
And Jennings Sons,1
Williams-Coleman,1
Williams-Collins,1
Williams-Combs,1
Williams-Conley,1
"And Jensen Harrison Ross,",1
"And Jensen Rogers Lee,",1
Williams-Cooper,1
Williams-Cruz,1
Williams-Daniel,1
Williams-Davenport,1
"And Jensen Torres, Kim",1
Williams-Decker,1
Williams-Deleon,1
Williams-Dunn,1
Williams-Duran,1
"And Jensen, Peterson Hunt",1
Williams-Esparza,1
Williams-Estes,1
Williams-Evans,1
Williams-Fisher,1
Williams-Flores,1
"And Jimenez Copeland Franklin,",1
Williams-Francis,1
Williams-Franklin,1
Williams-Freeman,1
Williams-Friedman,1
Williams-Fritz,1
"And Jimenez Fields, Hanson",1
Williams-Glenn,1
Williams-Gonzales,1
"And Jimenez Gardner, Harris",1
Williams-Goodman,1
Williams-Gordon,1
"And Jimenez Johnson Nelson,",1
Williams-Griffith,1
Williams-Grimes,1
Williams-Gutierrez,1
Williams-Guzman,1
Williams-Hall,1
Williams-Hardin,1
Williams-Hardy,1
"And Jimenez Johnson, Moore",1
Williams-Hart,1
Williams-Harvey,1
"And Jimenez Jones, Yang",1
Williams-Haynes,1
Williams-Henderson,1
"And Jimenez Ward, Carpenter",1
Williams-Herrera,1
Williams-Hicks,1
"And Jimenez Webster Silva,",1
Williams-Hoffman,1
Williams-Holloway,1
Williams-Holt,1
Williams-Howard,1
Williams-Howe,1
Williams-Howell,1
Williams-Huffman,1
Williams-Hunter,1
Williams-Irwin,1
Williams-Jackson,1
Williams-Jacobs,1
Williams-Jacobson,1
Williams-Jensen,1
Williams-Jimenez,1
"And Jimenez Yoder, Andrews",1
"And Jimenez, Gonzalez Campbell",1
"And Jimenez, Jenkins Patton",1
Williams-Kemp,1
Williams-Kim,1
Williams-King,1
Williams-Knight,1
Williams-Kramer,1
Williams-Krueger,1
Williams-Lambert,1
"And Johns Gardner, Brown",1
Williams-Lee,1
"And Johns Spencer, George",1
"And Johns, Reyes Esparza",1
Williams-Lloyd,1
Williams-Long,1
"And Johnson Anderson Miles,",1
Williams-Luna,1
Williams-Lynch,1
Williams-Macdonald,1
Williams-Mahoney,1
Williams-Maldonado,1
Williams-Mann,1
Williams-Manning,1
Williams-Martin,1
"And Johnson Atkinson Johnson,",1
Williams-Mason,1
Williams-Maxwell,1
Williams-Mcclain,1
"And Johnson Baker, Brandt",1
Williams-Mcdonald,1
Williams-Medina,1
Williams-Melton,1
Williams-Mercer,1
Williams-Meza,1
Williams-Mitchell,1
Williams-Montgomery,1
Williams-Morales,1
Williams-Moreno,1
Williams-Morris,1
"And Johnson Barnett, Ramsey",1
Williams-Navarro,1
Williams-Neal,1
Williams-Nguyen,1
Williams-Nichols,1
Williams-Pena,1
"And Johnson Bradley, Williams",1
"And Johnson Brown, Hernandez",1
Williams-Petersen,1
"And Johnson Bryant, King",1
Williams-Phillips,1
Williams-Pierce,1
Williams-Potter,1
Williams-Preston,1
Williams-Price,1
